Profile: <cProfile.Profile object at 0x000001D079380980>
         233895 function calls (224082 primitive calls) in 17.917 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 pstats.py:108(__init__)
        1    0.000    0.000    0.000    0.000 core_schema.py:2891(model_fields_schema)
       11    0.000    0.000    0.000    0.000 _base_client.py:577(custom_auth)
        2    0.000    0.000    0.000    0.000 _parser.py:956(fix_flags)
        1    0.000    0.000   14.736   14.736 sync_summary.py:69(concatenate_summaries)
        1    0.000    0.000    0.000    0.000 _compiler.py:405(_generate_overlap_table)
        4    0.000    0.000    0.000    0.000 __init__.py:237(_releaseLock)
        2    0.000    0.000    0.001    0.001 sessions.py:454(__exit__)
        6    0.000    0.000    0.000    0.000 message.py:211(is_multipart)
        5    0.000    0.000    0.000    0.000 platform.py:549(<genexpr>)
        1    0.000    0.000    0.000    0.000 cProfile.py:51(create_stats)
        3    0.000    0.000    0.000    0.000 platform.py:825(uname)
        6    0.000    0.000    0.000    0.000 utils.py:743(set_environ)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:87(isabs)
       11    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        3    0.000    0.000    0.000    0.000 client.py:1217(_validate_method)
        3    0.000    0.000    0.000    0.000 connection.py:103(allowed_gai_family)
        3    0.000    0.000    0.000    0.000 feedparser.py:208(_pop_message)
        1    0.000    0.000    0.000    0.000 _state.py:250(__init__)
        1    0.000    0.000    0.000    0.000 _resource.py:17(__init__)
        3    0.000    0.000    0.000    0.000 sessions.py:107(get_redirect_target)
        4    0.000    0.000    0.000    0.000 contextlib.py:454(_create_cb_wrapper)
        1    0.000    0.000    0.000    0.000 _generate_schema.py:134(check_decorator_fields_exist)
        1    0.000    0.000    0.000    0.000 chat.py:20(completions)
        3    0.000    0.000    0.000    0.000 sessions.py:724(<listcomp>)
        2    0.000    0.000    0.000    0.000 <frozen os>:773(getenv)
        4    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 contextlib.py:460(__init__)
        3    0.000    0.000    0.000    0.000 request.py:134(set_file_position)
        3    0.000    0.000    0.000    0.000 message.py:330(set_payload)
        1    0.000    0.000    0.000    0.000 pstats.py:118(init)
        2    0.000    0.000    0.000    0.000 _typing_extra.py:129(is_new_type)
        1    0.000    0.000    0.000    0.000 _generate_schema.py:1973(_apply_model_serializers)
        1    0.000    0.000    0.000    0.000 platform.py:792(processor)
        3    0.000    0.000    0.000    0.000 response.py:91(is_response_to_head)
        2    0.000    0.000    0.000    0.000 _typing_extra.py:86(is_literal_type)
       11    0.000    0.000    0.000    0.000 _base_client.py:596(_validate_headers)
        8    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        3    0.000    0.000    0.000    0.000 client.py:1226(_validate_path)
        7    0.000    0.000    0.000    0.000 _generate_schema.py:2037(apply_validators)
        2    0.000    0.000    0.000    0.000 _generate_schema.py:2231(__init__)
        3    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        3    0.000    0.000    0.000    0.000 connection.py:268(proxy_is_forwarding)
       12    0.000    0.000    0.000    0.000 cookies.py:117(info)
        3    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 parse.py:175(port)
        1    0.000    0.000    0.000    0.000 subprocess.py:1423(_filter_handle_list)
        9    0.000    0.000    0.000    0.000 timeout.py:227(connect_timeout)
       14    0.000    0.000    0.000    0.000 cookies.py:69(is_unverifiable)
        1    0.000    0.000    0.000    0.000 inspect.py:3040(replace)
        2    0.000    0.000    0.000    0.000 _config.py:271(prepare_config)
        2    0.000    0.000    0.000    0.000 _generate_schema.py:2078(apply_model_validators)
        3    0.000    0.000    0.000    0.000 _generate_schema.py:2178(get_json_schema_update_func)
        6    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        6    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 _generate_schema.py:2301(push)
        3    0.000    0.000    0.000    0.000 hooks.py:22(dispatch_hook)
        1    0.000    0.000    0.000    0.000 _core_metadata.py:45(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:135(super_len)
        8    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        3    0.000    0.000    0.000    0.000 client.py:1213(_encode_request)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__len__)
        1    0.000    0.000    0.000    0.000 platform.py:736(get)
        6    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 _schema_generation_shared.py:102(resolve_ref_schema)
        1    0.000    0.000    0.000    0.000 subprocess.py:1233(poll)
        1    0.000    0.000    0.000    0.000 platform.py:741(get_win32)
       12    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        3    0.000    0.000    0.000    0.000 _generate_schema.py:2279(__init__)
       12    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 _core_utils.py:71(is_list_like_schema_with_items_schema)
        1    0.000    0.000    0.000    0.000 core_schema.py:2965(model_schema)
        3    0.000    0.000    0.000    0.000 _generate_schema.py:2209(_common_field)
        6    0.000    0.000    0.000    0.000 cookies.py:110(__init__)
        7    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
       12    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        4    0.000    0.000    0.000    0.000 __init__.py:1319(disable)
        6    0.000    0.000    0.000    0.000 client.py:440(isclosed)
        7    0.000    0.000    0.000    0.000 _generate_schema.py:241(_add_custom_serialization_from_json_encoders)
        5    0.000    0.000    0.000    0.000 _compiler.py:426(_get_iscased)
        1    0.000    0.000    0.000    0.000 subprocess.py:1092(__exit__)
        2    0.000    0.000    0.000    0.000 _typing_extra.py:82(is_callable_type)
        1    0.000    0.000    0.000    0.000 _transcripts.py:169(find_transcript)
        9    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 _parser.py:168(__setitem__)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:48(__init__)
        1    0.000    0.000    0.000    0.000 _core_metadata.py:54(metadata)
        5    0.000    0.000    0.000    0.000 _known_annotated_metadata.py:414(<dictcomp>)
        4    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        4    0.000    0.000    0.000    0.000 ssl.py:1150(_check_connected)
        3    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _core_utils.py:467(can_be_inlined)
        1    0.000    0.000    0.000    0.000 subprocess.py:193(__init__)
        2    0.000    0.000    0.000    0.000 platform.py:1002(_sys_version)
        5    0.000    0.000    0.000    0.000 inspect.py:2739(name)
        6    0.000    0.000    0.000    0.000 typing.py:736(<genexpr>)
        3    0.000    0.000    0.000    0.000 queue.py:245(_init)
        1    0.000    0.000    0.000    0.000 platform.py:722(_get_machine_win32)
        1    0.000    0.000    0.000    0.000 platform.py:951(machine)
        1    0.000    0.000    0.000    0.000 _generate_schema.py:2267(resolve_original_schema)
        1    0.000    0.000    0.000    0.000 pstats.py:137(load_stats)
        6    0.000    0.000    0.000    0.000 connection.py:254(is_closed)
        1    0.000    0.000    0.000    0.000 _transcripts.py:342(_get_html_regex)
        1    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       10    0.000    0.000    0.000    0.000 {method 'isspace' of 'str' objects}
        2    0.000    0.000    0.000    0.000 sync.py:119(__init__)
        1    0.000    0.000    0.000    0.000 cookies.py:72(has_header)
        1    0.000    0.000    0.000    0.000 _transcripts.py:213(_find_transcript)
        2    0.000    0.000    0.000    0.000 inspect.py:378(isfunction)
        2    0.000    0.000    0.000    0.000 utils.py:891(default_user_agent)
        4    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        3    0.000    0.000    0.000    0.000 enum.py:1249(value)
        3    0.000    0.000    0.000    0.000 _generate_schema.py:2062(_validators_require_validate_default)
        3    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        3    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:1430(<setcomp>)
        2    0.000    0.000    0.000    0.000 _generate_schema.py:281(__init__)
        2    0.000    0.000    0.000    0.000 _config.py:205(__init__)
        3    0.000    0.000    0.000    0.000 _generate_schema.py:1918(_apply_field_serializers)
        1    0.000    0.000    0.000    0.000 _base_client.py:1969(get_python_runtime)
        6    0.000    0.000    0.000    0.000 {built-in method _winapi.GetCurrentProcess}
        2    0.000    0.000    0.000    0.000 {built-in method msvcrt.get_osfhandle}
        3    0.000    0.000    0.000    0.000 _core_utils.py:465(<genexpr>)
        1    0.000    0.000    0.000    0.000 _transcripts.py:101(__init__)
        3    0.000    0.000    0.000    0.000 _generate_schema.py:1093(<listcomp>)
        1    0.000    0.000    0.000    0.000 _transcripts.py:339(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:481(__init__)
        3    0.000    0.000    0.000    0.000 connection.py:182(host)
        1    0.000    0.000    0.000    0.000 platform.py:602(_syscmd_file)
        1    0.000    0.000    0.000    0.000 _generate_schema.py:284(tail)
        2    0.000    0.000    0.000    0.000 _core_utils.py:508(<listcomp>)
        3    0.000    0.000    0.000    0.000 _generics.py:354(<genexpr>)
        2    0.000    0.000    0.000    0.000 _generate_schema.py:2298(__init__)
        1    0.000    0.000    0.000    0.000 _base_client.py:1976(get_python_version)
        3    0.000    0.000    0.000    0.000 client.py:884(_get_hostport)
        4    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        6    0.000    0.000    0.000    0.000 feedparser.py:124(__iter__)
        1    0.000    0.000    0.000    0.000 subprocess.py:1120(__del__)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:362(__subclasshook__)
        3    0.000    0.000    0.000    0.000 proxy.py:11(connection_requires_http_tunnel)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:283(__subclasshook__)
        4    0.000    0.000    0.000    0.000 inspect.py:2751(kind)
        2    0.000    0.000    0.000    0.000 typing.py:1818(<genexpr>)
        1    0.000    0.000    0.000    0.000 _generate_schema.py:610(_unpack_refs_defs)
        4    0.000    0.000    0.000    0.000 {function socket.detach at 0x000001D07654F420}
        1    0.000    0.000    0.000    0.000 _core_utils.py:136(define_expected_missing_refs)
        3    0.000    0.000    0.000    0.000 _generate_schema.py:1094(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        3    0.000    0.000    0.000    0.000 utils.py:581(iter_slices)
        3    0.000    0.000    0.000    0.000 response.py:79(<listcomp>)
        3    0.000    0.000    0.000    0.000 cookies.py:87(get_new_headers)
        1    0.000    0.000    0.000    0.000 encoder.py:105(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:223(Detach)
        3    0.000    0.000    0.000    0.000 models.py:216(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        1    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 {method 'selected_alpn_protocol' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 _core_utils.py:65(is_function_with_inner_schema)
        4    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        3    0.000    0.000    0.000    0.000 connectionpool.py:340(_validate_conn)
        1    0.000    0.000    0.000    0.000 cookies.py:84(add_unredirected_header)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:381(__subclasshook__)
        2    0.000    0.000    0.000    0.000 subprocess.py:1563(_internal_poll)
        3    0.000    0.000    0.000    0.000 adapters.py:578(add_headers)
        3    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x000001D0765B82C0}
        1    0.000    0.000    0.000    0.000 inspect.py:755(_is_wrapper)
        2    0.000    0.000    0.000    0.000 subprocess.py:1311(_on_error_fd_closer)
        1    0.000    0.000    0.000    0.000 platform.py:1119(python_version)
        3    0.000    0.000    0.000    0.000 _generate_schema.py:1788(<lambda>)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 _base_client.py:1958(__init__)
        2    0.000    0.000    0.000    0.000 inspect.py:3032(parameters)
        1    0.000    0.000    0.000    0.000 connection.py:23(exponential_backoff)
        1    0.000    0.000    0.000    0.000 _generate_schema.py:581(<listcomp>)
        1    0.000    0.000    0.000    0.000 util.py:7(to_bytes)
        1    0.000    0.000    0.000    0.000 _transcripts.py:41(__init__)
        1    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 _base_client.py:1961(__str__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 inspect.py:2743(default)
        1    0.000    0.000    0.000    0.000 platform.py:772(_unknown_as_blank)
        2    0.000    0.000    0.000    0.000 sessions.py:451(__enter__)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'xml.etree.ElementTree.XMLParser' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 contextlib.py:543(__enter__)
        1    0.000    0.000    0.000    0.000 subprocess.py:259(_cleanup)
        1    0.000    0.000    0.000    0.000 subprocess.py:1089(__enter__)


