Profile: <cProfile.Profile object at 0x0000027907471630>
         36274 function calls (36090 primitive calls) in 4.358 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1734(clear_expired_cookies)
        3    0.000    0.000    0.000    0.000 models.py:769(is_redirect)
        3    0.000    0.000    0.000    0.000 poolmanager.py:375(_merge_pool_kwargs)
        3    0.000    0.000    0.000    0.000 models.py:334(__init__)
        6    0.000    0.000    0.000    0.000 streams.py:397(readany)
       20    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 locks.py:25(wait)
        1    0.000    0.000    0.000    0.000 typing.py:702(Optional)
        1    0.000    0.000    0.000    0.000 helpers.py:311(parse_mimetype)
        3    0.000    0.000    0.000    0.000 _url.py:785(_make_netloc)
        6    0.000    0.000    0.000    0.000 streams.py:268(end_http_chunk_receiving)
        4    0.000    0.000    0.000    0.000 signal.py:34(_enum_to_int)
        1    0.000    0.000    0.000    0.000 base_events.py:663(close)
        3    0.000    0.000    0.000    0.000 cookiejar.py:248(filter_cookies)
        3    0.000    0.000    0.000    0.000 connection.py:93(_set_socket_options)
        3    0.000    0.000    0.000    0.000 sslproto.py:482(_get_extra_info)
        8    0.000    0.000    0.000    0.000 cookiejar.py:136(offset_from_tz_string)
        4    0.000    0.000    0.000    0.000 locks.py:167(__init__)
        3    0.000    0.000    0.000    0.000 models.py:207(register_hook)
        6    0.000    0.000    0.000    0.000 _url.py:1028(with_fragment)
       10    0.000    0.000    0.000    0.000 cookiejar.py:968(set_ok_version)
        1    0.000    0.000    0.000    0.000 cookiejar.py:81(__init__)
       81    0.000    0.000    0.000    0.000 _quoting_c.pyx:59(bit_at)
        3    0.000    0.000    0.000    0.000 response.py:143(flush)
       18    0.000    0.000    0.000    0.000 _internal_utils.py:25(to_native_string)
       81    0.000    0.000    0.000    0.000 _quoting_c.pyx:98(_write_char)
        3    0.000    0.000    0.001    0.000 ssl.py:981(unwrap)
        3    0.000    0.000    0.000    0.000 parse.py:520(urlunsplit)
        3    0.000    0.000    0.000    0.000 helpers.py:177(strip_auth_from_url)
       31    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       46    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        3    0.000    0.000    0.000    0.000 message.py:478(items)
       44    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        6    0.000    0.000    0.000    0.000 streams.py:173(on_eof)
       36    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       15    0.000    0.000    0.000    0.000 {method 'get' of 'multidict._multidict.MultiDict' objects}
        3    0.000    0.000    0.000    0.000 client.py:1217(_validate_method)
        1    0.000    0.000    0.002    0.002 connector.py:820(close)
       28    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 cookiejar.py:1290(_cookies_for_request)
        6    0.000    0.000    0.000    0.000 base_events.py:586(_check_running)
        3    0.000    0.000    0.000    0.000 connector.py:474(_available_connections)
        3    0.000    0.000    0.000    0.000 connector.py:730(next_addrs)
        3    0.000    0.000    0.000    0.000 _url.py:378(is_default_port)
       12    0.000    0.000    0.000    0.000 cookiejar.py:357(<genexpr>)
        3    0.000    0.000    0.000    0.000 models.py:630(prepare_hooks)
       27    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        6    0.000    0.000    0.000    0.000 sslproto.py:57(add_flowcontrol_defaults)
        1    0.000    0.000    0.000    0.000 events.py:663(__init__)
        1    0.000    0.000    0.000    0.000 coroutines.py:11(_is_debug_mode)
        6    0.000    0.000    0.000    0.000 client_proto.py:212(_reschedule_timeout)
       15    0.000    0.000    0.000    0.000 tasks.py:414(<genexpr>)
        3    0.000    0.000    0.000    0.000 retry.py:383(is_retry)
        9    0.000    0.000    0.000    0.000 timeout.py:126(resolve_default_timeout)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:398(request_info)
        3    0.000    0.000    0.000    0.000 ssl_.py:177(resolve_cert_reqs)
        3    0.000    0.000    0.000    0.000 retry.py:375(_is_method_retryable)
        2    0.000    0.000    0.002    0.001 client.py:1320(__aexit__)
        1    0.000    0.000    0.001    0.001 _transcripts.py:339(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2954(_has_generic_or_protocol_as_origin)
        3    0.000    0.000    0.000    0.000 structures.py:76(copy)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:493(update_content_encoding)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:403(update_host)
       45    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 parse.py:687(parse_qs)
        3    0.000    0.000    0.000    0.000 sslproto.py:361(_wakeup_waiter)
        3    0.000    0.000    0.000    0.000 sessions.py:107(get_redirect_target)
        3    0.000    0.000    0.000    0.000 cookies.py:491(__setitem__)
        3    0.000    0.000    0.001    0.000 models.py:610(prepare_cookies)
       25    0.000    0.000    0.000    0.000 {method 'result' of '_asyncio.Future' objects}
        3    0.000    0.000    0.000    0.000 utils.py:774(get_proxy)
        1    0.000    0.000    0.000    0.000 idna.py:298(getregentry)
        3    0.000    0.000    0.000    0.000 {method 'finditer' of 're.Pattern' objects}
        3    0.000    0.000    0.000    0.000 socket.py:505(detach)
        2    0.000    0.000    0.000    0.000 _parser.py:446(_uniq)
       15    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 cProfile.py:51(create_stats)
       15    0.000    0.000    0.000    0.000 _parser.py:249(match)
        3    0.000    0.000    0.000    0.000 message.py:330(set_payload)
        3    0.000    0.000    0.000    0.000 <attrs generated init aiohttp.client_reqrep.RequestInfo>:1(__init__)
        3    0.000    0.000    0.000    0.000 connector.py:1027(_get_fingerprint)
        2    0.000    0.000    0.000    0.000 threading.py:555(__init__)
        2    0.000    0.000    0.000    0.000 signal.py:60(getsignal)
        2    0.000    0.000    0.003    0.002 base_events.py:860(getaddrinfo)
        3    0.000    0.000    0.000    0.000 sslproto.py:350(_set_app_protocol)
        3    0.000    0.000    0.000    0.000 proactor_events.py:615(_set_extra)
        3    0.000    0.000    0.000    0.000 client.py:383(_check_close)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:510(update_transfer_encoding)
       15    0.000    0.000    0.000    0.000 _url.py:420(scheme)
        3    0.000    0.000    0.000    0.000 _url.py:480(password)
        3    0.000    0.000    0.000    0.000 cookiejar.py:171(_expire_cookie)
       19    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 threading.py:1044(_stop)
        3    0.000    0.000    0.000    0.000 cookies.py:349(set)
       10    0.000    0.000    0.000    0.000 cookiejar.py:995(set_ok_name)
        3    0.000    0.000    0.000    0.000 streams.py:182(feed_eof)
        3    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 timeout.py:245(read_timeout)
        4    0.000    0.000    0.000    0.000 cookiejar.py:348(split_header_words)
        6    0.000    0.000    0.000    0.000 base_events.py:1925(_set_coroutine_origin_tracking)
        3    0.000    0.000    0.000    0.000 trsock.py:73(setsockopt)
        6    0.000    0.000    0.000    0.000 windows_events.py:492(finish_recv)
        3    0.000    0.000    0.000    0.000 http_writer.py:31(__init__)
        6    0.000    0.000    0.000    0.000 ssl.py:924(write)
        4    0.000    0.000    0.000    0.000 sessions.py:805(<listcomp>)
        3    0.000    0.000    0.000    0.000 compression_utils.py:106(decompress_sync)
       11    0.000    0.000    0.000    0.000 cookiejar.py:926(is_blocked)
        6    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
      2/1    0.000    0.000    0.000    0.000 typing.py:479(__getitem__)
        6    0.000    0.000    0.000    0.000 response.py:394(retries)
        6    0.000    0.000    0.000    0.000 timeouts.py:50(reschedule)
        2    0.000    0.000    0.000    0.000 signal.py:54(signal)
        3    0.000    0.000    0.000    0.000 trsock.py:18(family)
       12    0.000    0.000    0.000    0.000 cookies.py:117(info)
        6    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 events.py:799(set_event_loop)
        4    0.000    0.000    0.000    0.000 copy.py:259(_reconstruct)
        9    0.000    0.000    0.000    0.000 sslproto.py:889(_get_read_buffer_size)
        1    0.000    0.000    0.004    0.004 runners.py:62(__exit__)
       12    0.000    0.000    0.000    0.000 retry.py:238(<genexpr>)
        3    0.000    0.000    0.000    0.000 connectionpool.py:1153(_normalize_host)
        6    0.000    0.000    0.000    0.000 message.py:211(is_multipart)
        2    0.000    0.000    0.000    0.000 events.py:682(set_event_loop)
        3    0.000    0.000    0.000    0.000 adapters.py:304(cert_verify)
        3    0.000    0.000    0.000    0.000 ssl.py:957(cipher)
        3    0.000    0.000    0.000    0.000 http_writer.py:162(drain)
       18    0.000    0.000    0.000    0.000 client_reqrep.py:852(_writer)
        1    0.000    0.000    0.000    0.000 typing.py:313(_remove_dups_flatten)
        6    0.000    0.000    0.000    0.000 response.py:342(<genexpr>)
        6    0.000    0.000    0.000    0.000 _parser.py:286(tell)
        1    0.000    0.000    0.131    0.131 connector.py:971(_make_ssl_context)
        3    0.000    0.000    0.000    0.000 sslproto.py:89(get_extra_info)
        3    0.000    0.000    0.000    0.000 streams.py:155(set_exception)
       17    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        8    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        3    0.000    0.000    0.000    0.000 utils.py:636(unquote_unreserved)
        3    0.000    0.000    0.000    0.000 connector.py:166(_notify_release)
        6    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 runners.py:49(__init__)
        3    0.000    0.000    0.000    0.000 base_events.py:201(_check_ssl_socket)
        6    0.000    0.000    0.000    0.000 cookies.py:110(__init__)
        3    0.000    0.000    0.000    0.000 impl.py:89(<genexpr>)
        2    0.000    0.000    0.000    0.000 reprlib.py:52(repr)
        1    0.000    0.000    0.000    0.000 pstats.py:137(load_stats)
        7    0.000    0.000    0.000    0.000 typing.py:1245(_is_dunder)
        3    0.000    0.000    0.000    0.000 parse.py:937(urlencode)
        6    0.000    0.000    0.000    0.000 parse.py:160(password)
        1    0.000    0.000    0.000    0.000 futures.py:381(_set_state)
        1    0.000    0.000    0.000    0.000 locks.py:15(__init__)
        4    0.000    0.000    0.000    0.000 client_reqrep.py:157(_merge_ssl_params)
        2    0.000    0.000    0.001    0.001 sessions.py:454(__exit__)
        3    0.000    0.000    0.000    0.000 connector.py:108(__init__)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:582(update_expect_continue)
       18    0.000    0.000    0.000    0.000 connector.py:158(protocol)
        1    0.000    0.000    0.001    0.001 _transcripts.py:342(_get_html_regex)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        4    0.000    0.000    0.000    0.000 cookiejar.py:1161(return_ok_domain)
        1    0.000    0.000    0.000    0.000 tasks.py:697(__init__)
        3    0.000    0.000    0.000    0.000 http_writer.py:132(write_eof)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:351(_writer)
        8    0.000    0.000    0.000    0.000 hooks.py:16(<dictcomp>)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:591(update_proxy)
        6    0.000    0.000    0.000    0.000 client_reqrep.py:394(port)
        9    0.000    0.000    0.000    0.000 impl.py:200(<genexpr>)
        1    0.000    0.000    0.000    0.000 runners.py:193(_cancel_all_tasks)
        3    0.000    0.000    0.000    0.000 response.py:91(is_response_to_head)
        1    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        3    0.000    0.000    0.000    0.000 client.py:412(_close_conn)
        2    0.000    0.000    0.000    0.000 windows_events.py:469(finish_recv)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:1109(_wait_released)
        3    0.000    0.000    0.000    0.000 base_protocol.py:18(__init__)
       10    0.000    0.000    0.000    0.000 cookiejar.py:1075(set_ok_port)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.CloseHandle}
        6    0.000    0.000    0.000    0.000 _parser.py:172(append)
        6    0.000    0.000    0.000    0.000 {built-in method _asyncio._set_running_loop}
        1    0.000    0.000    0.000    0.000 _base.py:328(__init__)
        3    0.000    0.000    0.000    0.000 models.py:393(prepare_method)
       15    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
       13    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        3    0.000    0.000    0.000    0.000 helpers.py:977(method_must_be_empty_body)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3029(_collect_parameters)
        6    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
        9    0.000    0.000    0.000    0.000 utils.py:211(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.__import__}
        3    0.000    0.000    0.000    0.000 feedparser.py:208(_pop_message)
        6    0.000    0.000    0.000    0.000 client.py:440(isclosed)
        1    0.000    0.000    0.000    0.000 typing.py:1258(__init__)
        1    0.000    0.000    0.002    0.002 events.py:689(new_event_loop)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:607(keep_alive)
        9    0.000    0.000    0.000    0.000 {method 'get' of 'multidict._multidict.MultiDictProxy' objects}
        3    0.000    0.000    0.000    0.000 connection.py:268(proxy_is_forwarding)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:225(_is_expected_content_type)
        2    0.000    0.000    0.000    0.000 _parser.py:73(__init__)
        8    0.000    0.000    0.000    0.000 _parser.py:160(__len__)
        2    0.000    0.000    0.000    0.000 threading.py:1317(_make_invoke_excepthook)
        3    0.000    0.000    0.000    0.000 timeout.py:202(start_connect)
        7    0.000    0.000    0.000    0.000 _request_methods.py:51(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:422(__init__)
        9    0.000    0.000    0.000    0.000 transports.py:295(_maybe_resume_protocol)
       12    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 _compiler.py:384(_mk_bitmap)
        6    0.000    0.000    0.000    0.000 proactor_events.py:174(get_write_buffer_size)
        9    0.000    0.000    0.000    0.000 timeout.py:227(connect_timeout)
        1    0.000    0.000    0.000    0.000 proactor_events.py:772(_close_self_pipe)
        1    0.000    0.000    0.000    0.000 _compiler.py:386(<listcomp>)
        4    0.000    0.000    0.000    0.000 _compiler.py:568(isstring)
        3    0.000    0.000    0.000    0.000 windows_events.py:789(_unregister)
        1    0.000    0.000    0.002    0.002 runners.py:58(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:822(_maintain_shutdown_locks)
        3    0.000    0.000    0.000    0.000 compression_utils.py:19(encoding_to_mode)
        1    0.000    0.000    0.000    0.000 _transcripts.py:256(__init__)
        3    0.000    0.000    0.000    0.000 _url.py:705(_validate_authority_uri_abs_path)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:156(__subclasshook__)
        3    0.000    0.000    0.000    0.000 threading.py:276(_acquire_restore)
        3    0.000    0.000    0.000    0.000 helpers.py:786(set_result)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:1125(wait_for_close)
       18    0.000    0.000    0.000    0.000 {method 'remove_done_callback' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 _base.py:408(add_done_callback)
        1    0.000    0.000    0.000    0.000 _base.py:393(done)
        3    0.000    0.000    0.000    0.000 sslproto.py:84(__init__)
        6    0.000    0.000    0.000    0.000 streams.py:260(begin_http_chunk_receiving)
        2    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 _weakrefset.py:27(__exit__)
       11    0.000    0.000    0.000    0.000 cookiejar.py:941(is_not_allowed)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:1088(raise_for_status)
        3    0.000    0.000    0.000    0.000 compression_utils.py:30(__init__)
        3    0.000    0.000    0.000    0.000 sslproto.py:848(_set_write_buffer_limits)
        2    0.000    0.000    0.000    0.000 _parser.py:956(fix_flags)
        3    0.000    0.000    0.000    0.000 threading.py:273(_release_save)
       11    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.000    0.000 _compiler.py:396(_simple)
        3    0.000    0.000    0.000    0.000 client.py:1234(_validate_host)
        3    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        3    0.000    0.000    0.000    0.000 compression_utils.py:119(flush)
        1    0.000    0.000    0.000    0.000 helpers.py:567(weakref_handle)
        3    0.000    0.000    0.000    0.000 {method 'cipher' of '_ssl._SSLSocket' objects}
        3    0.000    0.000    0.000    0.000 transports.py:19(get_extra_info)
        3    0.000    0.000    0.000    0.000 helpers.py:611(__init__)
        6    0.000    0.000    0.000    0.000 streams.py:593(__len__)
        6    0.000    0.000    0.000    0.000 _url.py:600(raw_fragment)
        3    0.000    0.000    0.000    0.000 client.py:1226(_validate_path)
        1    0.000    0.000    0.001    0.001 ssl.py:492(__new__)
        6    0.000    0.000    0.000    0.000 client_proto.py:207(_drop_timeout)
        1    0.000    0.000    0.000    0.000 _compiler.py:405(_generate_overlap_table)
       16    0.000    0.000    0.000    0.000 typing.py:2256(cast)
        3    0.000    0.000    0.000    0.000 helpers.py:984(status_code_must_be_empty_body)
        3    0.000    0.000    0.000    0.000 client_proto.py:224(start_timeout)
       11    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        7    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        3    0.000    0.000    0.000    0.000 transports.py:314(_set_write_buffer_limits)
        3    0.000    0.000    0.000    0.000 {method 'getall' of 'multidict._multidict.MultiDictProxy' objects}
        9    0.000    0.000    0.000    0.000 base_events.py:696(is_running)
        3    0.000    0.000    0.000    0.000 helpers.py:679(__init__)
        4    0.000    0.000    0.000    0.000 _parser.py:109(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1720(getEffectiveLevel)
        3    0.000    0.000    0.000    0.000 _internal_utils.py:38(unicode_is_ascii)
        8    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 enum.py:193(__get__)
        1    0.000    0.000    0.000    0.000 threading.py:1118(_wait_for_tstate_lock)
        6    0.000    0.000    0.000    0.000 http_writer.py:53(transport)
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
       18    0.000    0.000    0.000    0.000 {method 'exception' of '_asyncio.Task' objects}
        6    0.000    0.000    0.000    0.000 contextlib.py:434(__exit__)
        6    0.000    0.000    0.000    0.000 contextlib.py:428(__init__)
        3    0.000    0.000    0.000    0.000 request.py:134(set_file_position)
        6    0.000    0.000    0.000    0.000 structures.py:60(__len__)
        1    0.000    0.000    0.000    0.000 connector.py:714(add)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        1    0.000    0.000    0.000    0.000 _base.py:428(result)
        4    0.000    0.000    0.000    0.000 adapters.py:140(__init__)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:388(host)
        3    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
        6    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        9    0.000    0.000    0.000    0.000 {method 'add' of 'multidict._multidict.MultiDict' objects}
        3    0.000    0.000    0.000    0.000 ipaddress.py:1854(_split_scope_id)
        1    0.000    0.000    0.000    0.000 thread.py:216(shutdown)
       14    0.000    0.000    0.000    0.000 cookies.py:69(is_unverifiable)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        3    0.000    0.000    0.000    0.000 ssl.py:968(compression)
        3    0.000    0.000    0.000    0.000 connection.py:103(allowed_gai_family)
        3    0.000    0.000    0.000    0.000 _url.py:449(raw_user)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:516(__subclasshook__)
       18    0.000    0.000    0.000    0.000 {method 'get_loop' of '_asyncio.Future' objects}
        1    0.000    0.000    0.000    0.000 locks.py:182(set)
        3    0.000    0.000    0.000    0.000 events.py:758(get_event_loop_policy)
        3    0.000    0.000    0.000    0.000 sessions.py:91(merge_hooks)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:414(update_version)
        1    0.000    0.000    0.000    0.000 locks.py:21(set)
        2    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       21    0.000    0.000    0.000    0.000 {method 'cancelled' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 _weakrefset.py:53(_commit_removals)
        1    0.000    0.000    0.000    0.000 async_summary.py:106(<listcomp>)
        1    0.000    0.000    0.000    0.000 copyreg.py:113(_slotnames)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1188(domain_return_ok)
        1    0.000    0.000    0.000    0.000 proactor_events.py:884(_stop_accept_futures)
        6    0.000    0.000    0.000    0.000 <frozen ntpath>:35(_get_bothseps)
        8    0.000    0.000    0.000    0.000 cookiejar.py:810(is_expired)
        1    0.000    0.000    0.000    0.000 utils.py:135(super_len)
        3    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 client_reqrep.py:856(_writer)
        3    0.000    0.000    0.000    0.000 helpers.py:624(register)
        3    0.000    0.000    0.000    0.000 {built-in method sys.get_asyncgen_hooks}
        1    0.000    0.000    0.002    0.002 events.py:804(new_event_loop)
        9    0.000    0.000    0.000    0.000 base_protocol.py:26(connected)
        3    0.000    0.000    0.000    0.000 tasks.py:421(_release_waiter)
        3    0.000    0.000    0.000    0.000 base_protocol.py:86(_drain_helper)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:72(__len__)
        6    0.000    0.000    0.000    0.000 utils.py:743(set_environ)
        1    0.000    0.000    0.000    0.000 <attrs generated init aiohttp.helpers.MimeType>:1(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:228(_acquireLock)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1123(return_ok_verifiability)
        9    0.000    0.000    0.000    0.000 client_reqrep.py:367(ssl)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       12    0.000    0.000    0.000    0.000 {method 'cancelled' of '_asyncio.Future' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1207(_handle_fromlist)
        3    0.000    0.000    0.000    0.000 payload.py:105(get)
        9    0.000    0.000    0.000    0.000 {method 'items' of 'multidict._multidict.MultiDict' objects}
        3    0.000    0.000    0.000    0.000 client_reqrep.py:532(update_auth)
        2    0.000    0.000    0.000    0.000 {built-in method _signal.signal}
        6    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        3    0.000    0.000    0.000    0.000 _compiler.py:426(_get_iscased)
        1    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
        2    0.000    0.000    0.000    0.000 __init__.py:237(_releaseLock)
        3    0.000    0.000    0.000    0.000 connector.py:711(__contains__)
        4    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 coroutines.py:53(get_name)
        3    0.000    0.000    0.000    0.000 tasks.py:898(_outer_done_callback)
        4    0.000    0.000    0.000    0.000 _parser.py:79(groups)
        1    0.000    0.000    0.000    0.000 base_events.py:1943(set_debug)
        8    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        3    0.000    0.000    0.000    0.000 threading.py:1199(daemon)
        6    0.000    0.000    0.000    0.000 streams.py:203(is_eof)
        3    0.000    0.000    0.000    0.000 typing.py:159(_type_convert)
        6    0.000    0.000    0.000    0.000 sslproto.py:99(is_closing)
        3    0.000    0.000    0.000    0.000 client.py:1333(__init__)
        3    0.000    0.000    0.000    0.000 _url.py:471(raw_password)
        1    0.000    0.000    0.000    0.000 _transcripts.py:213(_find_transcript)
       12    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 threading.py:804(_newname)
        8    0.000    0.000    0.000    0.000 cookies.py:481(__init__)
        1    0.000    0.000    0.000    0.000 _transcripts.py:169(find_transcript)
        3    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 _weakrefset.py:17(__init__)
        4    0.000    0.000    0.000    0.000 copyreg.py:104(__newobj__)
        3    0.000    0.000    0.000    0.000 transports.py:14(__init__)
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.deque' objects}
        6    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        6    0.000    0.000    0.000    0.000 feedparser.py:124(__iter__)
        3    0.000    0.000    0.000    0.000 queue.py:245(_init)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:262(__subclasshook__)
        9    0.000    0.000    0.000    0.000 {method 'result' of '_asyncio.Task' objects}
        8    0.000    0.000    0.000    0.000 {method 'cancelling' of '_asyncio.Task' objects}
        1    0.000    0.000    0.001    0.001 __init__.py:225(compile)
        6    0.000    0.000    0.000    0.000 connection.py:254(is_closed)
        6    0.000    0.000    0.000    0.000 helpers.py:684(assert_timeout)
        5    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 _base.py:463(exception)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1141(return_ok_expires)
        3    0.000    0.000    0.000    0.000 response.py:79(<listcomp>)
        3    0.000    0.000    0.000    0.000 connector.py:127(__del__)
        6    0.000    0.000    0.000    0.000 streams.py:602(exception)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:772(_on_chunk_request_sent)
        9    0.000    0.000    0.000    0.000 _quoting_c.pyx:86(_init_writer)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 {built-in method _asyncio._get_event_loop}
        3    0.000    0.000    0.000    0.000 typing.py:694(<genexpr>)
        1    0.000    0.000    0.000    0.000 thread.py:47(__init__)
        3    0.000    0.000    0.000    0.000 _url.py:536(raw_path)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:776(_on_headers_request_sent)
        4    0.000    0.000    0.000    0.000 connector.py:466(closed)
       10    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 typing.py:299(_deduplicate)
        1    0.000    0.000    0.000    0.000 _base.py:383(cancelled)
        3    0.000    0.000    0.000    0.000 trsock.py:15(__init__)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__len__)
        3    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x000002790475C360}
        1    0.000    0.000    0.000    0.000 util.py:7(to_bytes)
        2    0.000    0.000    0.000    0.000 utils.py:891(default_user_agent)
        5    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 base_events.py:539(shutdown_asyncgens)
        3    0.000    0.000    0.000    0.000 connector.py:621(_release_waiter)
        1    0.000    0.000    0.000    0.000 client.py:412(__del__)
        3    0.000    0.000    0.000    0.000 connection.py:182(host)
        6    0.000    0.000    0.000    0.000 payload.py:174(headers)
        6    0.000    0.000    0.000    0.000 _quoting_c.pyx:283(__call__)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:1079(ok)
        6    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        3    0.000    0.000    0.000    0.000 client_reqrep.py:468(update_cookies)
        3    0.000    0.000    0.000    0.000 utils.py:581(iter_slices)
        3    0.000    0.000    0.000    0.000 _url.py:568(raw_query_string)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1214(path_return_ok)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:909(__del__)
