Profile: <cProfile.Profile object at 0x000001BA0CDE2270>
         242367 function calls (233358 primitive calls) in 25.235 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 feedparser.py:182(close)
       13    0.000    0.000    0.000    0.000 http11.py:271(can_handle_request)
       13    0.000    0.000    0.000    0.000 request.py:409(has_header)
        6    0.000    0.000    0.000    0.000 message.py:615(get_content_maintype)
        2    0.000    0.000    0.001    0.000 client.py:971(send)
        2    0.000    0.000    0.003    0.001 feedparser.py:171(feed)
        2    0.000    0.000    0.002    0.001 models.py:610(prepare_cookies)
        2    0.000    0.000    0.009    0.005 utils.py:826(get_environ_proxies)
        2    0.000    0.000    0.000    0.000 adapters.py:240(init_poolmanager)
        2    0.000    0.000    0.115    0.058 ssl_.py:392(ssl_wrap_socket)
       26    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.BytesIO' objects}
        6    0.000    0.000    0.000    0.000 {function HTTPResponse.close at 0x000001BA09E845E0}
        2    0.000    0.000    0.000    0.000 request.py:189(body_to_chunks)
        2    0.000    0.000    0.000    0.000 response.py:668(_init_length)
       13    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 models.py:997(raise_for_status)
       37    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 _collections.py:84(__init__)
        2    0.000    0.000    0.006    0.003 request.py:2716(getproxies)
       13    0.000    0.000    0.000    0.000 _urls.py:193(raw_host)
        2    0.000    0.000    0.000    0.000 connectionpool.py:82(__init__)
       48    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
        2    0.000    0.000    0.000    0.000 connection.py:93(_set_socket_options)
       22    0.000    0.000    0.000    0.000 cookiejar.py:941(is_not_allowed)
        5    0.000    0.000    0.000    0.000 hooks.py:15(default_hooks)
       39    0.000    0.000    0.000    0.000 _synchronization.py:308(__enter__)
        2    0.000    0.000    0.000    0.000 client.py:429(flush)
        2    0.000    0.000    0.000    0.000 response.py:486(_flush_decoder)
        2    0.000    0.000    0.000    0.000 models.py:85(path_url)
        4    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
        2    0.000    0.000    0.000    0.000 ssl_.py:469(is_ipaddress)
        2    0.000    0.000    0.000    0.000 connectionpool.py:259(_get_conn)
       13    0.000    0.000    0.000    0.000 _content.py:30(__init__)
        2    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        2    0.000    0.000    0.001    0.000 client.py:1032(_send_output)
        4    0.000    0.000    0.000    0.000 connectionpool.py:349(_get_timeout)
       39    0.000    0.000    0.000    0.000 _synchronization.py:311(__exit__)
        2    0.000    0.000    0.002    0.001 socket.py:499(close)
        2    0.000    0.000    0.000    0.000 connectionpool.py:297(_put_conn)
        2    0.000    0.000    0.000    0.000 models.py:106(_encode_params)
       12    0.000    0.000    0.000    0.000 _internal_utils.py:25(to_native_string)
        2    0.000    0.000    0.000    0.000 response.py:143(flush)
        2    0.000    0.000    0.000    0.000 _readers.py:127(__call__)
        2    0.000    0.000    0.000    0.000 response.py:624(release_conn)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       12    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
       13    0.000    0.000    0.000    0.000 {method 'lstrip' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 response.py:245(__init__)
       26    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       24    0.000    0.000    0.000    0.000 timeout.py:130(_validate_timeout)
        2    0.000    0.000    0.000    0.000 models.py:799(iter_content)
        2    0.000    0.000    0.000    0.000 models.py:207(register_hook)
        2    0.000    0.000    0.001    0.001 adapters.py:536(close)
       12    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 parse.py:520(urlunsplit)
        2    0.000    0.000    0.000    0.000 response.py:210(_get_decoder)
        2    0.000    0.000    0.000    0.000 timeout.py:172(from_float)
        1    0.000    0.000    0.001    0.001 sessions.py:794(close)
        8    0.000    0.000    0.000    0.000 cookiejar.py:968(set_ok_version)
       13    0.000    0.000    0.000    0.000 http11.py:274(is_available)
       13    0.000    0.000    0.000    0.000 _models.py:523(elapsed)
        2    0.000    0.000    0.000    0.000 _collections.py:95(__getitem__)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1587(_process_rfc2109_cookies)
        2    0.000    0.000    0.000    0.000 sessions.py:159(resolve_redirects)
        6    0.000    0.000    0.000    0.000 sessions.py:84(<listcomp>)
       13    0.000    0.000    0.000    0.000 _writers.py:85(__init__)
       26    0.000    0.000    0.000    0.000 _auth.py:35(auth_flow)
       13    0.000    0.000    0.000    0.000 _models.py:538(request)
        2    0.000    0.000    0.000    0.000 structures.py:76(copy)
        2    0.000    0.000    0.000    0.000 parse.py:509(urlunparse)
        2    0.000    0.000    0.000    0.000 retry.py:383(is_retry)
        2    0.000    0.000    0.000    0.000 socket.py:505(detach)
       13    0.000    0.000    0.000    0.000 _client.py:277(headers)
       13    0.000    0.000    0.000    0.000 _models.py:1199(__init__)
        2    0.000    0.000    0.000    0.000 sessions.py:781(get_adapter)
        2    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 sessions.py:799(mount)
        6    0.000    0.000    0.000    0.000 cookiejar.py:136(offset_from_tz_string)
        5    0.000    0.000    0.000    0.000 cookies.py:534(<listcomp>)
       13    0.000    0.000    0.000    0.000 _client.py:308(params)
       13    0.000    0.000    0.000    0.000 default.py:108(__init__)
        2    0.000    0.000    0.000    0.000 models.py:334(__init__)
       13    0.000    0.000    0.000    0.000 connection_pool.py:31(wait_for_connection)
        2    0.000    0.000    0.000    0.000 ssl_.py:177(resolve_cert_reqs)
        2    0.000    0.000    0.000    0.000 models.py:588(prepare_auth)
        4    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        6    0.000    0.000    0.000    0.000 timeout.py:126(resolve_default_timeout)
        2    0.000    0.000    0.000    0.000 connectionpool.py:1153(_normalize_host)
        2    0.000    0.000    0.115    0.058 ssl_.py:493(_ssl_wrap_socket_impl)
        2    0.000    0.000    0.000    0.000 utils.py:774(get_proxy)
        2    0.000    0.000    0.000    0.000 socket.py:489(_decref_socketios)
        8    0.000    0.000    0.000    0.000 cookiejar.py:995(set_ok_name)
        1    0.000    0.000    0.000    0.000 _exceptions.py:233(__init__)
        4    0.000    0.000    0.000    0.000 response.py:342(<genexpr>)
        1    0.000    0.000   14.367   14.367 summary.py:55(concatenate_summaries)
        6    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        2    0.000    0.000    0.000    0.000 retry.py:375(_is_method_retryable)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 ssl.py:503(_encode_hostname)
        8    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        2    0.000    0.000    0.000    0.000 _transcripts.py:32(_raise_http_errors)
       13    0.000    0.000    0.000    0.000 _base_client.py:866(_prepare_request)
        4    0.000    0.000    0.000    0.000 response.py:1094(supports_chunked_reads)
        1    0.000    0.000    9.824    9.824 summary.py:67(final_summary)
        2    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
       13    0.000    0.000    0.000    0.000 connection_pool.py:39(is_queued)
        1    0.000    0.000    0.000    0.000 utils.py:900(default_headers)
        2    0.000    0.000    0.000    0.000 poolmanager.py:375(_merge_pool_kwargs)
        5    0.000    0.000    0.000    0.000 hooks.py:16(<dictcomp>)
        2    0.000    0.000    0.001    0.000 client.py:1270(endheaders)
       13    0.000    0.000    0.000    0.000 _urls.py:215(port)
        2    0.000    0.000    0.000    0.000 parse.py:937(urlencode)
        2    0.000    0.000    0.000    0.000 socket.py:515(family)
        6    0.000    0.000    0.000    0.000 utils.py:211(<genexpr>)
        4    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:163(match)
        2    0.000    0.000    0.000    0.000 timeout.py:245(read_timeout)
        2    0.000    0.000    0.000    0.000 message.py:478(items)
        2    0.000    0.000    0.000    0.000 sessions.py:805(<listcomp>)
        2    0.000    0.000    0.000    0.000 adapters.py:304(cert_verify)
        2    0.000    0.000    0.000    0.000 sessions.py:107(get_redirect_target)
        2    0.000    0.000    0.000    0.000 utils.py:660(requote_uri)
        4    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        6    0.000    0.000    0.000    0.000 retry.py:238(<genexpr>)
        2    0.000    0.000    0.000    0.000 models.py:769(is_redirect)
        1    0.000    0.000    0.000    0.000 parse.py:687(parse_qs)
        2    0.000    0.000    0.000    0.000 utils.py:636(unquote_unreserved)
        2    0.000    0.000    0.000    0.000 models.py:630(prepare_hooks)
        1    0.000    0.000    0.000    0.000 _transcripts.py:256(__init__)
        2    0.000    0.000    0.000    0.000 parse.py:156(username)
       12    0.000    0.000    0.000    0.000 _files.py:51(to_httpx_files)
        4    0.000    0.000    0.000    0.000 response.py:394(retries)
        1    0.000    0.000    0.000    0.000 _base_client.py:679(_should_retry)
        2    0.000    0.000    0.000    0.000 client.py:412(_close_conn)
       12    0.000    0.000    0.000    0.000 cookies.py:69(is_unverifiable)
        2    0.000    0.000    0.000    0.000 timeout.py:202(start_connect)
       14    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        2    0.000    0.000    0.000    0.000 sessions.py:724(<listcomp>)
        2    0.000    0.000    0.000    0.000 message.py:330(set_payload)
        2    0.000    0.000    0.000    0.000 cookiejar.py:348(split_header_words)
        2    0.000    0.000    0.000    0.000 adapters.py:396(build_connection_pool_key_attributes)
        1    0.000    0.000    0.000    0.000 _transcripts.py:342(_get_html_regex)
       15    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 models.py:393(prepare_method)
        8    0.000    0.000    0.000    0.000 cookiejar.py:1075(set_ok_port)
        2    0.000    0.000    0.000    0.000 client.py:383(_check_close)
       13    0.000    0.000    0.000    0.000 _base_client.py:859(_prepare_options)
        2    0.000    0.000    0.000    0.000 hooks.py:22(dispatch_hook)
        1    0.000    0.000    0.000    0.000 pstats.py:108(__init__)
        4    0.000    0.000    0.000    0.000 message.py:211(is_multipart)
       13    0.000    0.000    0.000    0.000 _base_client.py:577(custom_auth)
        2    0.000    0.000    0.000    0.000 client.py:1234(_validate_host)
        2    0.000    0.000    0.000    0.000 parse.py:193(_userinfo)
        2    0.000    0.000    0.000    0.000 response.py:91(is_response_to_head)
        1    0.000    0.000    0.000    0.000 cProfile.py:51(create_stats)
        4    0.000    0.000    0.000    0.000 cookies.py:110(__init__)
        2    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:1720(getEffectiveLevel)
        2    0.000    0.000    0.000    0.000 client.py:1217(_validate_method)
       13    0.000    0.000    0.000    0.000 _base_client.py:596(_validate_headers)
        2    0.000    0.000    0.000    0.000 connection.py:103(allowed_gai_family)
        1    0.000    0.000    0.000    0.000 cookies.py:72(has_header)
       10    0.000    0.000    0.000    0.000 {method 'isspace' of 'str' objects}
        2    0.000    0.000    0.000    0.000 feedparser.py:208(_pop_message)
        6    0.000    0.000    0.000    0.000 timeout.py:227(connect_timeout)
        4    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        4    0.000    0.000    0.000    0.000 structures.py:60(__len__)
        2    0.000    0.000    0.000    0.000 adapters.py:140(__init__)
        8    0.000    0.000    0.000    0.000 cookies.py:117(info)
        2    0.000    0.000    0.000    0.000 sessions.py:91(merge_hooks)
        8    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 request.py:134(set_file_position)
        6    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 _internal_utils.py:38(unicode_is_ascii)
        4    0.000    0.000    0.000    0.000 client.py:440(isclosed)
        2    0.000    0.000    0.000    0.000 socket.py:521(type)
        4    0.000    0.000    0.000    0.000 <frozen ntpath>:35(_get_bothseps)
        2    0.000    0.000    0.000    0.000 connection.py:268(proxy_is_forwarding)
        1    0.000    0.000    0.000    0.000 pstats.py:118(init)
        4    0.000    0.000    0.000    0.000 _request_methods.py:51(__init__)
        2    0.000    0.000    0.000    0.000 client.py:1213(_encode_request)
        1    0.000    0.000    0.000    0.000 _exceptions.py:60(__init__)
        6    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        2    0.000    0.000    0.000    0.000 client.py:1226(_validate_path)
        1    0.000    0.000    0.001    0.001 sessions.py:454(__exit__)
        1    0.000    0.000    0.000    0.000 _transcripts.py:339(__init__)
        4    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:228(_acquireLock)
        1    0.000    0.000    0.000    0.000 _transcripts.py:213(_find_transcript)
        1    0.000    0.000    0.000    0.000 _transcripts.py:169(find_transcript)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
        1    0.000    0.000    0.000    0.000 enum.py:193(__get__)
        2    0.000    0.000    0.000    0.000 parse.py:175(port)
        1    0.000    0.000    0.000    0.000 pstats.py:137(load_stats)
        2    0.000    0.000    0.000    0.000 models.py:572(prepare_content_length)
        8    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 utils.py:743(set_environ)
        2    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
        4    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:225(compile)
        2    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        4    0.000    0.000    0.000    0.000 connection.py:254(is_closed)
        2    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 _transcripts.py:101(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        2    0.000    0.000    0.000    0.000 queue.py:245(_init)
        4    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__len__)
        6    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1319(disable)
        1    0.000    0.000    0.000    0.000 enum.py:1249(value)
        2    0.000    0.000    0.000    0.000 response.py:79(<listcomp>)
        1    0.000    0.000    0.000    0.000 utils.py:891(default_user_agent)
        1    0.000    0.000    0.000    0.000 __init__.py:237(_releaseLock)
        4    0.000    0.000    0.000    0.000 feedparser.py:124(__iter__)
        2    0.000    0.000    0.000    0.000 ssl.py:1150(_check_connected)
        2    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        1    0.000    0.000    0.000    0.000 _readers.py:123(__init__)
        1    0.000    0.000    0.000    0.000 cookies.py:84(add_unredirected_header)
        1    0.000    0.000    0.000    0.000 _transcripts.py:41(__init__)
        2    0.000    0.000    0.000    0.000 client.py:884(_get_hostport)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:57(_parsedate_tz)
        1    0.000    0.000    0.000    0.000 _models.py:560(url)
        2    0.000    0.000    0.000    0.000 connection.py:182(host)
        2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 utils.py:581(iter_slices)
        2    0.000    0.000    0.000    0.000 models.py:216(<genexpr>)
        2    0.000    0.000    0.000    0.000 connectionpool.py:340(_validate_conn)
        2    0.000    0.000    0.000    0.000 adapters.py:578(add_headers)
        2    0.000    0.000    0.000    0.000 proxy.py:11(connection_requires_http_tunnel)
        1    0.000    0.000    0.000    0.000 _decoders.py:30(decode)
        1    0.000    0.000    0.000    0.000 _decoders.py:33(flush)
        2    0.000    0.000    0.000    0.000 cookies.py:87(get_new_headers)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'xml.etree.ElementTree.XMLParser' objects}
        2    0.000    0.000    0.000    0.000 {function socket.detach at 0x000001BA09E137E0}
        1    0.000    0.000    0.000    0.000 _exceptions.py:70(request)
        2    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x000001BA09E84680}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 sessions.py:451(__enter__)


